problem,label
"#include<stdio.h>#include<string.h># define stu 5# define sbj 4
void main(){ int a[stu][sbj],m[stu]; int b[stu]={0}; int i,j,k,t; char name[6][10]={""张大明"",""李小红"",""王志强"",""汪晓成"",""李 丹"","" ""};
  for(i=0;i<stu;i++)  {   printf(""input %dth student's score"",i+1);   f",0
"#include<stdio.h>void main(){ int a[50],m[4][50],b[50]; int i=0,j=0,n=0,k=0,q,d,t; printf(""input numbers:\n""); while(1) {  scanf(""%d"",&a[i]);  i++;  n++;
  if(i>=49)   break;  if(a[i]=-1)   break; } for(i=0;i<n;i++) {  m[1][i]=a[i]%10;  m[2][i]=(a[i]/10)%",0
" //本程序可用于统计输入的四位数中各位上均是偶数的数的个数。#include<stdio.h>#include<math.h>void main(){ int i,j,k,l,tag,x,y,z,w; double a[50],b[50],t;
 printf(""请输入n个四位数(n<50,以输入-1为结束标志):""); for(i=0;i<50;i++) { scanf(""%lf"",&a[i]); if(a[i]<1000&&a[i]>9999&&a[i]!=-1) { printf(""Illegal",0
" #include<stdio.h>#define MAX 50void main(){ int a[MAX],b[MAX],c[4]; int count,n,x,i,j,k,flag;
 printf(""输入若干个4位数（结束输入-1）:""); for(n=0,i=0;i<MAX;i++) { scanf(""%d"",&x); if(x==-1) break; a[i]=x; n++; } count=0; for(i=0;i<n;i++) { c[0]=a[i]/1000; c[1]=a[i]%100",0
"#include <stdio.h>#define n 50void main(){ int a[n]={0},i,j=0,tag=0,a1,a2,a3,a4,tbg,t=0,b[n]={0};
 while(1) {  scanf(""%d"",&a[j]);  if(a[j]==-1)   break;  j++; } for(i=0;i<j-1;i++) {  a1=a[i]%10;  a2=a[i]%1000/100;  a3=a[i]%100/10;        a4=a[i]/1000;  if",0
"#include <stdio.h>
void main (){ char str[20],substr[3]; char c,d; int i,s_count=0,count=0; gets (str); gets (substr); for (i=0;i<20;i++) {  if(str[i]==' ')   s_count++; }  for(i=0;(d=str[i+1])!='\0';i++) {  c=str[i];  if(c==substr[0]&&d==substr[1])     c",0
"#include <stdio.h>int sum (str,substr);void main (){ char str,substr; int s_count,count; printf (""please input first sentance:\n""); scanf (""%s"",&str); printf (""please input the second sentance:\n""); scanf (""%s"",&substr); s_count=sum (str); count=sum (subs",0
"#include <stdio.h>char count(char a,char b);void main (){ char str[20],substr[3]; char c,d; int i,s_count=0,count=0; gets (str); gets (substr); for (i=0;i<20;i++) {  if(str[i]==' ')   s_count++; } count(pstr,psubstr); printf (""s_count=%d\tcount=%d\n"",s_co",0
"#include <stdio.h>
void main (){ char s_count[50],c; char count[50]; int c2,i,j,num=0,zongshu;
 gets(s_count); for(i=0;(c=s_count[i])!='\0';i++)  if (c==' ')   num++;  printf(""\n""); gets(count); for (j=0;(count[j])!='\0';j++)  if(c2>=97&&c2<=122)   zongsh",0
"#include<stdio.h>void main(){ int a[50],b[50],c[50]; int i,k,j,sum=0; int n=0,t;  int m,p,x,y; int flag;                      //定义一些变量和数组以及判别标志  printf(""input number of 4 integer.\n"");  for(i=0;i<50;i++)  {  scanf(""%d"",&k);  n++;  a[i]=k;  if(k==-1)  brea",0
"#include<stdio.h>
#define IN 1#define OUT 0
int count(char str[80],char substr[80]);
void main(){ printf(""the length of the string <=80"");
 char str[80],substr[80];
 printf (""input str,substr""); gets (str); gets (substr);
 char c; int i,j,s_num=0,blank=OU",0
"#include <stdio.h>int count (char pstr[],char psubstr[]);void main(){ char str[100],substr[100],c; int i,s_count=1,z;
 printf(""please input a sentence\n""); gets(str); printf(""input another sentence\n""); gets(substr); for(i=0;(c=str[i])!='\0';i++)  if(c=='",0
" int count(str[],substr[]) ;  ",0
"如果char a[n];
      gets(a);
但我只输入了5个数,其余的n-1个会自动定义为空格,这时怎样统计出没有输入的字符个数?",0
"#include<stdio.h>
int count1(str,substr);int count2(str);
void main()
{ char str[100]; char substr; int c=0,s=0;
 printf(""Please input str: ""); scanf(""%s"",str); printf(""Please input substr: ""); scanf(""%s"",substr); printf(""\n"");
 count1(str,substr,c); coun",0
"编写程序，要求用函数实现以下处理功能: （1）输入两个字符串（分别为母串str，子串substr）； （2）计算母串空格的个数（记为s_count）； （3）编写int count(pstr,psubstr).它的功能是返回统计子串substr在母串str中出现的次数(count)。 输入：I am from ECUST in Shanghai. 输入：ha 输出：s_count=5,count=2 
统计空格没问题，不会统计相同字母撒（我把自己定义的函数删了）；

#include<stdio.h>
i",0
"#include<stdio.h> 
#include <string.h> 
void main() 
{ 
char str[20],substr[10]; 
int i,j,k,s_count,count; 
gets (str); 
gets (substr); 
for (i=0;str[i]!='\0';i++) 
s_count++; 
for (i=0;i<19;i++) 
for (j=0;j<9;j++) 
if(strcmp(str[i],substr[j])==0) 
count+",0
"#include<stdio.h>int main(){ void student_average(float a[10][5]); void lesson_average(float b[10][5]); void max(float c[10][5]); int i,j; float array[10][5]; printf(""请输入10个学生的5门课成绩：\n""); for(i=0;i<10;i++)  for(j=0;j<5;j++)   scanf(""%f"",&array[i][j]); stu",0
"作业3:作业3：编写程序，要求用函数实现以下处理功能: （1）输入两个字符串（分别为母串str，子串substr）； （2）计算母串空格的个数（记为s_count）； （3）编写int count(pstr,psubstr).它的功能是返回统计子串substr在母串str中出现的次数(count)。 输入：I am from ECUST in Shanghai. 输入：ha 输出：s_count=5,count=2 

这道题目中如果子串的长度不是2怎么办？即子串输入的是例如sha之类的。",0
"#include<stdio.h>#define n 50
void main(){ char str[n],substr[n]; int s_court=0,i,c,k,j,q; int court=0,tag; for(i=0;(c=getchar())!='\n';i++) {  str[i]=c;  if(c==' ')   s_court++; } printf(""input the substr:""); for(j=0;(c=getchar())!='\n';j++)   substr[j]=",0
"#include<stdio.h>
long fact(int a);
void main(){ int n; long l;
 printf(""Please enter a number:\n""); scanf(""%d"",&n);
 l=fact(n);
 printf(""%d!=%ld\n"",n,l);}
long fact(int a){ long L; if(a==1); return(1);    L=a*fact(a-1); return(L);}例题8-9，结果总是1",0
"#include<stdio.h>#include<conio.h>void fun (char a[]){ int i,j; for (i=0;;i++) {  if(a[i]=='*')  {   for(j=0;a[j]!='\0';j++)    a[j]=a[j+1];  }    else break; } 
}void main(){ char s[81]; printf(""Input a string :""); gets (s); fun (s); printf (""The string",0
" #include <stdio.h>#include <string.h>
char str[80],substr[80];
int count(int pstr,int psubstr);
void main(){  int s_count=0,pstr,psubstr,i,n;
 printf(""Please input two strings\n(input space between each two words,end with enter):""); gets(str); gets(subst",0
 请问这个例子里， 为什么要把头文件ctype.h包括进去？,0
"#include<stdio.h>
#define N 10
void sort(int a[]);
void main(){ int score[N],i;
 for(i=0;i<N;i++) {  printf(""Please input No%d student's scores:\n"",i+1);  scanf(""%d"",&score[i]); }
 sort(score);
 for(i=0;i<N;i++) {  printf(""After sorted:\n"");  printf(""scor",0
"#include <stdio.h>
void rank(int a[10]);void main(){ int a[10]={0},i; for(i=0;i<10;i++) scanf(""a[i]=%d"",&a[i]);
    rank(int a[10]); for(i=0;i<10;i++) printf(""%d"",a[i]);}
 void rank(int a[10])  {  int i,t,k,j;  for(i=0;i<9;i++)  {   k=0;   for(j=i+1;j<10;",0
"#include <stdio.h>#define NUM 10void rank (float a[]);void main(){ float b[NUM],i;
 for(i=0;i<NUM;i++) {  printf(""please input the score of the %dest student\n"",i+1);  scanf(""%f"",b[i]); }
 rank (b);
}void rank (float a[]){ int i,j,k; float t; for(i=0;i<NU",0
"#include<stdio.h>#define NUM 10int i;
void order (int a[NUM]);
void main(){ int a[NUM],i; for (i=0;i<NUM;i++)  scanf(""%d"",&a[i]);  order (a[i]);}
void order (int a[NUM]){ int i,j,k,t; for (i=0;i<NUM-1;i++) {  k=i;  for (j=i+1;j<NUM;j++)   if (a[k]>a[j])  ",0
"#include<stdio.h>#define NUM 10void score();void main(){ int number; float score[NUM]; while(1) {  printf(""input the number of student(<=%d):"",NUM);        scanf(""%d"",&number);  if(number>=1&&number<=NUM)   score();  printf(""wrong input!try again!\n""); }}",0
"#include<stdio.h>#define NUM 3
void px(int a[NUM]);
void main(){int  b[NUM];int i;printf(""input NUM numbers:"");for(i=0;i<NUM;i++)scanf(""%d"",&b[i]);px(b);}
void px(int a[NUM]){int j,k;int t;for(j=1;j<NUM;j++)  for(k=0;k<NUM-j;k++)   if(a[k]>a[k+1])   {   ",0
"#include<stdio.h>#include<string.h>
void main(){ char str[80],c; char substr[80]; char st[80]={0}; int i,b,s_count=0; int k,a,n,j,count=0;  gets (str); gets (substr);  fflush(stdin);
 for(i=0;(c=str[i]) !='\0';i++)  if(c==' ')   s_count++;
  a=strlen(subs",0
"要涉及函数的,子串长度不确定",0
"#include <stdio.h>
int paixu (int a[ ],int b[ ]);
void main(){ int i,k; int a[10],b[10]={1,2,3,4,5,6,7,8,9,10}; printf(""按学号依次输入10名学生名次:""); for(i=0;i<10;i++) scanf(""%d"",&a[i]); paixu (a,b);  printf(""名次  学号  分数\n""); for(i=0;i<10;i++) {  k=i+1; printf(""  %d ",0
"#include <stdio.h> 
 void order (int b[10]);
void main(){  int a[10],i;  printf(""please input the score of 10 students\n"");  for(i=0;i<10;i++)      scanf(""%d"",&a[i]);
  order (a);  }
 void order (int b[10]){  int t,i,j,k;  for(i=0;i<9;i++)   {    i=k;   ",0
"#include <stdio.h>
#define num 10
void grade(int a[]);
void main(){ int c[10],i;
    for(i=0;i<10;i++) {  printf(""please input the %dth student's grade:"",i+1);  scanf(""%d"",&c[i]); }    grade (int c[10]);}
void grade(int a[]){ int i,j,k,b[10],m;
 for(i=0;i",0
"编写一个函数，要求对n个学生的成绩进行排序，要求用数组名作函数参数。在数组a中存放了10个学生某门课程的成绩，调用上述函数，实现对10个学生的成绩排序。 
#include<stdio.h>#define num 10
void px(int a[num]);
void main(){  int i,j,a[num];
  printf(""请输入%d个学生成绩\n"",num);  for(j=0;j<num;j++)   scanf(""%d"",&a[j]);  px(a);
   printf(""成绩由高",0
"//去掉字符串后面的*#include <stdio.h>#include <string.h>void qu(char str[]);
void main(){ char str[50];
 printf(""输入一字符串：""); gets(str);
 qu(str);
 puts(str);}
void qu(char str[]){ int i; for(i=strlen(str);str[i]=='*';i--); str[i+1]='\0';}
好像i=strlen(str);这个地方错了，怎么",0
"书上266页例9-3
printf(""a[%d][%d]=%d "",i,j,*(p+i*3+j));
为什么是*(p+i*3+j)   这个代码我不理解了
还有271页程序解释：第13行中的p[i][j]也可以写成：*(*p+i*3+i)或(*p+i*3)[j]
这又怎么理解？",0
" #include<stdio.h>#define NUM 4
long f (int n);
void main(){ long L; int n,m,i;
 for (n=0;n<=NUM;n++) { for (i=0;i<NUM-n;i++) printf("" ""); for (m=0;m<=i;m++)  { L=f(n)/f(m)/f(n-m); printf(""%d "",L); } }}
long f (int n){ long L; if (n==1) return (1); L=n*f(",0
"#include <stdio.h>#define num 10void sort (int *a,int b);
void main (){ int a[num],i;
 printf(""请输入10个学生的分数：""); for (i=0;i<num;i++) scanf(""%d"",a[i]); sort (a,num);
 printf(""十个人的成绩排序为:\n""); for (i=0;i<num;i++)  printf(""%d\n"",a[i]);}
void sort (int *a,int b)",0
"#include<stdio.h>int foun (int s[]);
void main (){ int count,i; int b[80]={0};  count=foun (b);
 for(i=0;i<count;i++)  printf(""%d\n"",b[i]); printf(""count=%d\n"",count);}
int foun (int s[]){ int k=0,t,i,j,m,n,p,q;
 int a[999]={0};
 for(i=100;i<=999;i++)  fo",0
" #include<stdio.h>
int num();
void main(){ int n;
 n=num(); printf(""num=%d\n"",n);}
int num(){ int i,k,m=0,a,d,c; char b[22];
 for(i=10;i<32;i++) { k=i*i; a=k/100; d=(k-a*100)/10; c=k%10; if(a==d||a==c||d==c) { b[m]=k; m++; } }
 printf(""the numbers are:"");",0
求解fflush，这什么时候用到啊？多谢,0
"#include <stdio.h>#define NUM  30void main(){ int a[NUM],i,j,t; int flag;
 printf(""please input %d numbers: \n"",NUM); for (i=0;i<NUM,i++)  scanf(""%d"",&a[i]);
 for (i=1;i<NUM;i++) {  flag=0;  for (j=0;j<NUM-i;j++)   if(a[j]>a[j+1])   {    t=a[j];    a[j]=a",0
"所谓的后自增是在完成一切运算之后再自增么？有没有个什么限度啊
",0
自从我开始做指针的练习题之后，木马就老是在运行程序时出现，（就算是照着书抄过来的东西），是360太敏感吗？,0
"#include <stdio.h>void main (){
 int x[]={0,1,2,3,4,5,6,7,8,9}, *p=x+5; while(*p++<7);   printf(""%d\n"",*p--); }

为什么 输出是 8",0
"#include<stdio.h>#define NUM 7void mian(){ int i,j,k,n,m; for(i=1;i<=(NUM+1)/2;i++) {  n=(i<=(NUM+1)/2)?i:NUM-i+1;  n=2*n-1;  m=(NUM-n)/2+15;  for(j=1;j<=m;j++)   printf("" "");  for(k=1;k<=n;k++)   printf(""*"");  printf(""\n""); }}",0
"for  (t=1; t<=100;t++)      { scanf(""%d"",&x);         if(x<0)  continue;   printf(""%3d"",t); }      A) 当x<0时整个循环结束    B) x>=0时什么也不输出    C) printf函数永远也不执行     D)最多允许输出100个非负整数",0
"书上给出了对字符串的定义赋值的几种方法:
char str[]=""china""
char str[]={'c','h','i','n','a'}
char str[]={""china""}
而char [10]=""china""却不是字符串;
既然字符串是以'\0'结尾,而数组未赋值部分也是0,如何辨别是不是字符串呢?
难道字符串一定要数组单元数刚好比字符数多1个才行吗?
",0
"#include <stdio.h>#include <math.h>#define NUM 30
int fun(int b[]);
void main(){ int a,i,b[NUM]={0};
 a=fun(b);
 printf(""the numbers are:\n""); for(i=0;b[i]!=0;i++) {  printf(""%5d"",b[i]);  if(i%5==0)   printf(""\n""); } printf(""\n"");
 printf(""n=%d\n"",a);}
in",0
"#include <stdio.h>int count(char*pstr[],char*psubstr[]);void main(){ int s_count=0,count=0; int i; char str[40],substr[2]; gets(str); gets(substr); count=count(str,substr); for(i=0;str[i]!='\0';i++) {  if(str[i]=' ')   s_count++; }}int count(char *pstr[],",0
"#include <stdio.h>int count ( char pstr[],char psubstr[]);void main(){ char str[80]; char substr[80]; int i=0,s_count=0,count=0; printf(""please input:\n""); gets (str); gets (substr); for (i=0;str[i]!='\0';i++) {  if(str[i]==' ')   s_count++; } count=count",0
"这个是求子字符串在母字符串中出现次数的函数,为什么显示函数没有用?
#include<stdio.h>#include<string.h>int count(char str[],char substr[]);void main(){ char str[100],substr[100],a=' '; int s_count,count;
 printf(""please input str:\n""); gets(str); printf(""please input substr:\n""); gets(sub",0
求帮忙,0
" #include <stdio.h>
void exchange(int *p);void main(){ int a[3],i;
 for(i=0;i<3;i++) scanf(""%d"",&a[i]); exchange(a);}
void exchange(int *p){ int *p1,*p2,i,k; p1=*(p+0)>*(p+1)?(*(p+0)>*(p+2)?(p+0):(p+2)):(*(p+1)>*(p+2)?(p+1):(p+2)); //得到最大值 p2=*(p+0)<*(p+1",0
有同学在电子邮件中问道关于汉诺塔的问题，这个问题非常的棒！在课本第238页例8-10，那个递归函数的具体运行流程是怎样的？,0
"
老师，我的问题在论坛上放了一个礼拜了，没人给我回答，能不能帮我看看？
是上次的函数练习4。
#include<stdio.h>#define n 50
void main(){ char str[n],substr[n]; int s_court=0,i,c,k,j,q; int court=0,tag; for(i=0;(c=getchar())!='\n';i++) {  str[i]=c;  if(c==' ')   s_court++; } printf(""input the substr:"")",0
" P70 8，,1,13
P71 18
P72 28,29



跪谢了。。。",0
"这是书上例9-3的题
#include<stdio.h>
void main(){ short int a[2][3]={{1,2,3},{4,5,6}}; short int i,j, *P; p=&a[0][0];
 for(i=0;i<2;i++) {  for(j=0;j<3;j++)   printf(""a[%d][%d]=%d"",i,j,*(p+i*3+j));  printf(""\n""); }}
我是完全抄的书上的，但却有3个错，我郁闷、、、、、、、
求一个解释、、、、、、",0
大家现在还上不上这个讨论区了啊？p148什么也没有。,0
"15.若有以下定义语句char c1=’b’, c2=’e’; printf(“%d,%c\n”,c2-c1,c2-‘a’+’A’);则输出结果是（ ）。A. 2，M B. 3，E C. 2，E D. 输出项与相应的格式控制不一致，输出结果不确定为什么答案是c",0
"1、如题。。。
2、用scanf函数时，浮点型的怎样能达到整形变量那种%2d就是输入2位数的效果？",0
"始终无法判断、统计空格，函数返回的始终是初始化的值。
1. 请编写函数 fun ，函数的功能是：统计一行字符串中单词的个数，作为函数值返回。一行字符串在主函数中输入，规定所有单词由小写字母组成，单词之间由若干个空格格开，一行的开始没有空格。在主函数中输入一串字符串，调用 fun 函数测试 fun 功能。源程序和运行结果如下：
#include ""stdafx.h""#include<iostream>#include<string>using namespace std;
int fun(string x)",0
"网站提供的VC在WIN7 32位系统下被告知存在兼容性问题 尝试使用XP兼容模式启动 无提示 但是在两种情况下都存在：
已试过在XP的电脑上可编译可执行的程序在WIN7上无法编译或VC直接报错关闭
请问如何解决？",0
